ID,Tournament,Date,Home Team,Home Goals,Away Goals,Away Team,Win Conditions,Home Stadium
45079,FIFA World Cup qualification,2022-03-29,Bolivia,0.0,4.0,Brazil,,True
45080,FIFA World Cup qualification,2022-03-29,Venezuela,0.0,1.0,Colombia,,True
45081,FIFA World Cup qualification,2022-03-29,Chile,0.0,2.0,Uruguay,,True
45082,FIFA World Cup qualification,2022-03-29,Poland,2.0,0.0,Sweden,,True
45083,FIFA World Cup qualification,2022-03-29,Portugal,2.0,0.0,North Macedonia,,True
45084,Friendly,2022-03-29,Albania,0.0,0.0,Georgia,,True
45085,Friendly,2022-03-29,Angola,0.0,0.0,Equatorial Guinea,,False
45086,Friendly,2022-03-29,Austria,2.0,2.0,Scotland,,True
45087,Friendly,2022-03-29,Azerbaijan,0.0,1.0,Latvia,,False
45088,Friendly,2022-03-29,Bahrain,0.0,1.0,Belarus,,True
45089,Friendly,2022-03-29,Bangladesh,0.0,0.0,Mongolia,,True
45090,Friendly,2022-03-29,Belgium,3.0,0.0,Burkina Faso,,True
45091,Friendly,2022-03-29,Bosnia and Herzegovina,1.0,0.0,Luxembourg,,True
45092,Friendly,2022-03-29,Congo,1.0,2.0,Sierra Leone,,False
45093,Friendly,2022-03-29,Croatia,2.0,1.0,Bulgaria,,False
45094,Friendly,2022-03-29,Denmark,3.0,0.0,Serbia,,True
45095,Friendly,2022-03-29,England,3.0,0.0,Ivory Coast,,True
45096,Friendly,2022-03-29,Faroe Islands,1.0,0.0,Liechtenstein,,False
45097,Friendly,2022-03-29,Finland,0.0,2.0,Slovakia,,False
45098,Friendly,2022-03-29,France,5.0,0.0,South Africa,,False
45099,Friendly,2022-03-29,Israel,2.0,2.0,Romania,,True
45100,Friendly,2022-03-29,Liberia,1.0,2.0,Burundi,,False
45101,Friendly,2022-03-29,Malta,2.0,0.0,Kuwait,,True
45102,Friendly,2022-03-29,Mauritania,2.0,0.0,Libya,,True
45103,Friendly,2022-03-29,Netherlands,1.0,1.0,Germany,,True
45104,Friendly,2022-03-29,Northern Ireland,0.0,1.0,Hungary,,True
45105,Friendly,2022-03-29,Norway,9.0,0.0,Armenia,,True
45106,Friendly,2022-03-29,Qatar,0.0,0.0,Slovenia,,True
45107,Friendly,2022-03-29,Republic of Ireland,1.0,0.0,Lithuania,,True
45108,Friendly,2022-03-29,Singapore,2.0,0.0,Philippines,,True
45109,Friendly,2022-03-29,Spain,5.0,0.0,Iceland,,True
45110,Friendly,2022-03-29,Switzerland,1.0,1.0,Kosovo,,True
45111,Friendly,2022-03-29,Tanzania,1.0,1.0,Sudan,,True
45112,Friendly,2022-03-29,Togo,1.0,1.0,Benin,,False
45113,Friendly,2022-03-29,Trinidad and Tobago,1.0,1.0,Guyana,,True
45114,Friendly,2022-03-29,Turkey,2.0,3.0,Italy,,True
45115,Friendly,2022-03-29,Wales,1.0,1.0,Czech Republic,,True
45116,Navruz Cup,2022-03-29,Tajikistan,1.0,0.0,Kyrgyzstan,,False
45117,Navruz Cup,2022-03-29,Uzbekistan,4.0,2.0,Uganda,,True
45118,UEFA Nations League,2022-03-29,Cyprus,2.0,0.0,Estonia,,True
45119,UEFA Nations League,2022-03-29,Kazakhstan,0.0,1.0,Moldova,,True
45120,African Cup of Nations qualification,2022-03-29,Gambia,2.0,2.0,Chad,,False
45121,FIFA World Cup qualification,2022-03-30,Mexico,2.0,0.0,El Salvador,,True
45122,FIFA World Cup qualification,2022-03-30,Costa Rica,2.0,0.0,United States,,True
45123,FIFA World Cup qualification,2022-03-30,Panama,1.0,0.0,Canada,,True
45124,FIFA World Cup qualification,2022-03-30,Jamaica,2.0,1.0,Honduras,,True
45125,FIFA World Cup qualification,2022-03-30,Solomon Islands,0.0,5.0,New Zealand,,False
45126,Muratti Vase,2022-04-23,Alderney,0.0,2.0,Guernsey,,True
45127,Friendly,2022-04-24,El Salvador,0.0,4.0,Guatemala,,False
45128,Friendly,2022-04-27,Mexico,0.0,0.0,Guatemala,,False
45129,Friendly,2022-05-12,Bahamas,4.0,2.0,Turks and Caicos Islands,,True
45130,Friendly,2022-05-12,Dominica,2.0,1.0,Saint Vincent and the Grenadines,,True
45131,Muratti Vase,2022-05-13,Guernsey,1.0,2.0,Jersey,,True
45132,Friendly,2022-05-14,Bahamas,1.0,2.0,Turks and Caicos Islands,,True
45133,Friendly,2022-05-15,Dominica,3.0,1.0,Saint Vincent and the Grenadines,,True
45134,CONIFA Africa Football Cup,2022-05-21,Yoruba Nation,1.0,1.0,Matabeleland,,False
45135,Muratti Vase,2022-05-21,Jersey,1.0,0.0,Guernsey,,True
45136,CONIFA Africa Football Cup,2022-05-22,Biafra,0.0,1.0,Matabeleland,,False
45137,CONIFA Africa Football Cup,2022-05-23,Yoruba Nation,0.0,1.0,Biafra,,False
45138,Friendly,2022-05-24,Mozambique,0.0,1.0,Eswatini,,True
45139,Friendly,2022-05-24,Thailand,3.0,1.0,Bahrain,,True
45140,CONIFA Africa Football Cup,2022-05-25,Biafra,1.0,0.0,Matabeleland,,False
45141,Friendly,2022-05-27,Bahrain,2.0,0.0,Myanmar,,False
45142,Friendly,2022-05-27,Malaysia,4.0,0.0,Brunei,,True
45143,Friendly,2022-05-27,Thailand,1.0,0.0,Turkmenistan,,True
45144,Friendly,2022-05-28,Ethiopia,1.0,1.0,Lesotho,,True
45145,Friendly,2022-05-28,India,0.0,2.0,Jordan,,False
45146,Friendly,2022-05-28,Mexico,2.0,1.0,Nigeria,,False
45147,Friendly,2022-05-29,United Arab Emirates,1.0,1.0,Gambia,,True
45148,Friendly,2022-05-30,Ethiopia,1.0,1.0,Lesotho,,True
45149,Friendly,2022-05-30,Trinidad and Tobago,1.0,0.0,Saint Lucia,,True
45150,Friendly,2022-05-31,Thailand,1.0,2.0,Bahrain,,True
45151,CONMEBOL–UEFA Cup of Champions,2022-06-01,Italy,0.0,3.0,Argentina,,False
45152,FIFA World Cup qualification,2022-06-01,Scotland,1.0,3.0,Ukraine,,True
45153,African Cup of Nations qualification,2022-06-01,Angola,2.0,1.0,Central African Republic,,True
